X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat,CAISO_Name
-13335305.28,4342701.705,2883,Other,,CEC,SUBSTATION,302332,Candlewick (Dixie) Yarn,60,93245,CA,Kings County,Lemoore,-119.7930855,36.30522614,
-13335083.99,4342532.357,2884,Other,,CEC,SUBSTATION,306200,Leprino,60,93245,CA,Kings County,Lemoore,-119.7910976,36.30400018,
-13281527.29,4202349.604,2887,Other,,CEC,SUBSTATION,304426,Arco Western Energy,115,93276,CA,Kern County,Unincorporated,-119.3099896,35.28258257,
-13242984.34,4221208.113,2888,Other,,CEC,SUBSTATION,306143,Cal Resources Llc,,93308,CA,Kern County,Unincorporated,-118.9637524,35.4207551,
-13238660.36,4212657.689,2889,Other,,CEC,SUBSTATION,300784,Bolthouse Farms,,93307,CA,Kern County,Unincorporated,-118.9249094,35.35813714,
-13255628.27,4215244.65,2890,Other,,CEC,SUBSTATION,300089,Texaco Refining & Manufacturing,115,93308,CA,Kern County,Unincorporated,-119.0773347,35.37708756,
-13280874.02,4175073.026,2891,Other,,CEC,SUBSTATION,310165,Pentland,70,93311,CA,Kern County,Unincorporated,-119.3041211,35.08231476,
-13280045.7,4175199.933,2892,Other,,CEC,SUBSTATION,304693,Texaco Basic Training,70,93311,CA,Kern County,Unincorporated,-119.2966802,35.08324767,
-13254191.41,4172035.228,2893,Other,,CEC,SUBSTATION,310449,Pacific Pipeline Emidio,70,93313,CA,Kern County,Unincorporated,-119.0644272,35.05998037,
-13235972.41,4221381.838,2894,Other,,CEC,SUBSTATION,301119,Cal Water,,93306,CA,Kern County,Bakersfield,-118.9007632,35.42202686,California Water
-13231530.2,4197538.743,2895,Other,,CEC,SUBSTATION,302083,Grimmway-Malaga,,93307,CA,Kern County,Unincorporated,-118.8608581,35.24729651,Grimway
-13174932.57,4168672.564,2897,SCE,,CEC,SUBSTATION,309933,Oakwind,,93560,CA,Kern County,Unincorporated,-118.3524329,35.03525039,
-13174825.99,4168178.99,2898,SCE,,CEC,SUBSTATION,301060,Southwind,,93501,CA,Kern County,Unincorporated,-118.3514755,35.03161988,
-13387303.14,4148859.348,2899,Other,,CEC,SUBSTATION,309866,Garey,60,93454,CA,Santa Barbara County,Unincorporated,-120.2601902,34.88938647,
-13408972.18,4115441.418,2900,PG&E,,CEC,SUBSTATION,303684,Lompoc - Control Building,115,93436,CA,Santa Barbara County,Lompoc,-120.4548466,34.6427778,
-13558368.15,4996171.561,2901,PG&E,,CEC,SUBSTATION,309110,Hatchet Ridge Wind,230,96065,CA,Shasta County,Unincorporated,-121.7968934,40.89028086,
-13348482.2,4086902.452,2902,SCE,,CEC,SUBSTATION,306560,Onshore,66,93117,CA,Santa Barbara County,Goleta,-119.9114558,34.43159118,
-13341795.74,4085272.1,2903,Other,,CEC,SUBSTATION,301254,Colegio,66,93106,CA,Santa Barbara County,Unincorporated,-119.8513903,34.4195105,
-13248339.24,4064229.524,2904,SCE,,CEC,SUBSTATION,302343,Shellsom,66,93066,CA,Ventura County,Unincorporated,-119.0118563,34.26343147,
-13202356.82,4086835.582,2905,SCE,,CEC,SUBSTATION,300424,Colossus,66,91355,CA,Los Angeles County,Unincorporated,-118.5987892,34.43109571,
-13238052.77,4054728.697,2906,SCE,,CEC,SUBSTATION,305064,Pharmacy,66,91320,CA,Ventura County,Thousand Oaks,-118.9194514,34.19286589,
-13174043.47,4005289.103,2907,SCE,,CEC,SUBSTATION,302947,Haveda,66,90505,CA,Los Angeles County,Torrance,-118.344446,33.82471019,
-13170333.81,4008344.908,2908,SCE,,CEC,SUBSTATION,307227,Moog,66,90501,CA,Los Angeles County,Torrance,-118.3111216,33.84751172,
-13159718.26,4001481.998,2909,SCE,,CEC,SUBSTATION,304089,Larder,66,90810,CA,Los Angeles County,Long Beach,-118.2157604,33.79629417,
-13159467.28,3997655.295,2910,SCE,,CEC,SUBSTATION,303473,Thumsgen,66,90802,CA,Los Angeles County,Long Beach,-118.2135059,33.76772237,
-13126160.01,4028409.728,2911,SCE,,CEC,SUBSTATION,306743,Santee,66,91748,CA,Los Angeles County,Industry,-117.9143016,33.99707836,
-13131213.27,4011288.399,2912,SCE,,CEC,SUBSTATION,305071,Basta,66,92833,CA,Orange County,Fullerton,-117.9596958,33.86946944,
-13095889.29,3984176.347,2913,SCE,43,CEC,SUBSTATION,300016,Viejo,230,92610,CA,Orange County,Lake Forest,-117.6423751,33.66700688,Viejo
-13506124.47,4853013.081,2914,PG&E,H10,CEC,SUBSTATION,307587,Grizzly,,95915,CA,Plumas County,Unincorporated,-121.3275804,39.91096984,
-13439028.16,4721800.538,2915,Other,PCWA,CEC,SUBSTATION,307154,Ralston,,95631,CA,Placer County,Unincorporated,-120.724844,39.00090033,
-13505233.33,4690403.289,2916,Other,,CEC,SUBSTATION,300328,Foothills,60,95747,CA,Placer County,Roseville,-121.3195751,38.78137265,
-13509992.45,4691959.672,2917,Other,,CEC,SUBSTATION,307805,West Plan,,95747,CA,Placer County,Roseville,-121.362327,38.79227077,
-12850308.8,3851585.457,2918,IID,,CEC,SUBSTATION,301037,Border,92,92231,CA,Imperial County,Unincorporated,-115.436288,32.67001514,
-13135007.95,3995750.306,2919,SCE,,CEC,SUBSTATION,306511,Cedarwood,,92683,CA,Orange County,Westminster,-117.993784,33.75349535,
-13073439.12,4009859.141,2920,SCE,,CEC,SUBSTATION,305681,El Sobrante,115,92503,CA,Riverside County,Unincorporated,-117.4407018,33.85880824,
-13129309.71,3986877.97,2921,SCE,,CEC,SUBSTATION,301011,Orcosan,,92708,CA,Orange County,Fountain Valley,-117.9425958,33.68720303,
-13121065.66,3992190.623,2922,SCE,,CEC,SUBSTATION,304497,Edinger,,92707,CA,Orange County,Santa Ana,-117.8685382,33.72690426,
-13091794.16,3980991.215,2923,SCE,,CEC,SUBSTATION,306351,Oneill,66,92688,CA,Orange County,Rancho Santa Margarita,-117.6055879,33.64319014,
-13056072.88,4018529.385,2924,SCE,,CEC,SUBSTATION,300949,Edgemont,,92553,CA,Riverside County,Moreno Valley,-117.2846982,33.92346139,
-13045264.77,3967189.583,2926,SCE,,CEC,SUBSTATION,306945,Murrietta 2,,92562,CA,Riverside County,Murrieta,-117.1876073,33.53991266,
-13022571.72,4019919.202,2927,SCE,,CEC,SUBSTATION,309469,Beaumont,,92223,CA,Riverside County,Beaumont,-116.9837522,33.93382056,
-13019858.98,3999748.105,2928,SCE,,CEC,SUBSTATION,304861,San Jacinto,,92583,CA,Riverside County,San Jacinto,-116.9593832,33.78334936,
-13000318.63,4017258.683,2929,SCE,,CEC,SUBSTATION,303201,Cabazon,,92230,CA,Riverside County,Unincorporated,-116.7838493,33.91398896,
-12985439.05,4018277.824,2930,SCE,,CEC,SUBSTATION,308722,Whitewater,115,92282,CA,Riverside County,Palm Springs,-116.6501837,33.92158621,
-12969295.61,4019757.558,2931,SCE,,CEC,SUBSTATION,309423,Coffee,115,92240,CA,Riverside County,Desert Hot Springs,-116.5051647,33.93261579,
-12973830.72,4008082.161,2932,SCE,,CEC,SUBSTATION,305035,Holiday,33,92262,CA,Riverside County,Palm Springs,-116.5459043,33.84555142,
-12973851.82,4005346.762,2933,SCE,,CEC,SUBSTATION,300346,Palm Springs,33,92262,CA,Riverside County,Palm Springs,-116.5460938,33.82514048,
-12970372.65,4006023.999,2934,SCE,,CEC,SUBSTATION,309808,Belding,,92262,CA,Riverside County,Palm Springs,-116.5148399,33.83019433,
-12851956.93,4003270.266,2935,Other,,CEC,SUBSTATION,300795,Unknown,230,92239,CA,Riverside County,Unincorporated,-115.4510934,33.80964288,
-13570720.23,4551203.169,2936,PG&E,East Bay,CEC,SUBSTATION,309217,Tassajara,230,94506,CA,Contra Costa County,Unincorporated,-121.907854,37.79994499,
-13663849.09,4691559.484,2937,PG&E,,CEC,SUBSTATION,309686,Calistoga 19,230,95461,CA,Lake County,Unincorporated,-122.7444447,38.78946873,
-13453003.01,4615806.288,2938,PG&E,,CEC,SUBSTATION,300030,Pardee,60,95640,CA,Calaveras County,Unincorporated,-120.8503822,38.25707836,
-13809947.75,5055846.328,2940,PG&E,,CEC,SUBSTATION,303172,Orick,60,95555,CA,Humboldt County,Unincorporated,-124.0568714,41.29428709,
-13143621.64,4014242.316,2942,SCE,,CEC,SUBSTATION,306933,Southpac,,90650,CA,Los Angeles County,Norwalk,-118.071162,33.89149926,
-13146411.42,3997010.471,2943,LADWP,,CEC,SUBSTATION,307373,Haynes,230,90803,CA,Los Angeles County,Long Beach,-118.0962231,33.76290689,
-13665226.69,4691646.853,2944,PG&E,,CEC,SUBSTATION,310210,Sonoma 3,230,95441,CA,Sonoma County,Unincorporated,-122.75682,38.79008048,
-13127177.54,4044113.137,2945,Other,,CEC,SUBSTATION,302078,Kirkwall,66,91702,CA,Los Angeles County,Azusa,-117.9234422,34.11395095,
-13665049.26,4690026.054,2946,PG&E,,CEC,SUBSTATION,310367,Grant 20,230,95441,CA,Sonoma County,Unincorporated,-122.755226,38.77873092,
-13434477.74,4266596.493,2947,PG&E,,CEC,SUBSTATION,303705,San Miguel,60,93446,CA,San Luis Obispo County,Unincorporated,-120.6839668,35.75233608,
-13505662.58,4574244.339,2948,PG&E,,CEC,SUBSTATION,306249,Stockton Acres,60,95203,CA,San Joaquin County,Stockton,-121.3234312,37.9633121,
-13462410.93,4526900.618,2949,Other,,CEC,SUBSTATION,304582,Mariposa,60,95354,CA,Stanislaus County,Unincorporated,-120.934895,37.62724201,
-13536818.61,4550857.22,2950,PG&E,,CEC,SUBSTATION,303352,Kelso,,94514,CA,Alameda County,Unincorporated,-121.6033106,37.79748937,Kelso
-13024022.75,3868158.389,2951,SDG&E,,CEC,SUBSTATION,301451,Garfield,69,92020,CA,San Diego County,El Cajon,-116.996787,32.79525102,
-13187243.27,4488018.57,2952,SCE,52,CEC,SUBSTATION,302271,Bishop Creek 6,,93514,CA,Inyo County,Unincorporated,-118.4630219,37.35009541,
-13417074.44,4571829.48,2953,Other,H2,CEC,SUBSTATION,307059,Melones,115,95327,CA,Tuolumne County,Unincorporated,-120.5276303,37.94620721,
-13632407.32,4957018.47,2954,PG&E,,CEC,SUBSTATION,306571,Keswick,60,96001,CA,Shasta County,Unincorporated,-122.4619985,40.6238604,
-13667953.63,4696476.777,2955,PG&E,,CEC,SUBSTATION,309734,Lake View,230,95441,CA,Sonoma County,Unincorporated,-122.7813165,38.82389103,
-13284515.81,4219184.241,2956,Other,,CEC,SUBSTATION,304085,Golden Valley,,93206,CA,Kern County,Unincorporated,-119.336836,35.40593792,
-13547792.61,4578761.832,2957,WAPA,,CEC,SUBSTATION,305713,Contra Costa,69,94561,CA,Contra Costa County,Oakley,-121.7018916,37.99529965,
-13550688.34,4577077.044,2958,WAPA,,CEC,SUBSTATION,301678,Contra Costa 3,69,94561,CA,Contra Costa County,Oakley,-121.7279044,37.9833716,
-13475055.06,4452823.518,2959,WAPA,,CEC,SUBSTATION,306069,O'Neill,115,95322,CA,Merced County,Unincorporated,-121.0484791,37.09834375,
-13666404.2,4981739.749,2960,WAPA,,CEC,SUBSTATION,306872,Trinity,230,96052,CA,Trinity County,Unincorporated,-122.7673977,40.79220265,
-13683930.56,4968529.673,2961,WAPA,,CEC,SUBSTATION,307460,Weaverville,115,96093,CA,Trinity County,Unincorporated,-122.9248397,40.70230013,
-13490787.03,4672561.757,2962,WAPA,,CEC,SUBSTATION,306029,Sacramento Operations Ce,230,95630,CA,Sacramento County,Folsom,-121.1898018,38.6563236,
-13535876.81,4552357.091,2963,Other,15X,CEC,SUBSTATION,307117,Bethany Byron,,94514,CA,Contra Costa County,Unincorporated,-121.5948502,37.80813517,
-13539390.49,4567821.325,2964,Other,15X,CEC,SUBSTATION,307416,East Contra Costa Irrigation Dist.,,94513,CA,Contra Costa County,Unincorporated,-121.6264141,37.91780791,
-12757197.54,3976047.777,2965,SCE,,CEC,SUBSTATION,300292,Blythe,,92225,CA,Riverside County,Blythe,-114.5998554,33.60621266,BlytheSC 161 kV
-13068067.71,4029573.014,2966,SCE,,CEC,SUBSTATION,303420,West Riverside,,92509,CA,Riverside County,Jurupa Valley,-117.3924496,34.00574164,
-13086125.79,4019762.323,2967,SCE,,CEC,SUBSTATION,301411,Norco,,92860,CA,Riverside County,Norco,-117.554668,33.9326513,
-13043857.39,4018495.651,2968,Other,,CEC,SUBSTATION,309620,Moval,115,92555,CA,Riverside County,Moreno Valley,-117.1749645,33.92320993,
-12991238.34,4199612.283,2969,SCE,,CEC,SUBSTATION,304397,Military,66,92310,CA,San Bernardino County,Unincorporated,-116.7022796,35.26250712,
-13312966.28,4347816.9,2970,SCE,,CEC,SUBSTATION,300819,Mascot,66,93230,CA,Kings County,Unincorporated,-119.5924108,36.34224774,
-12707972.09,4071197.83,2971,WAPA,,CEC,SUBSTATION,308485,Black Meadows,,92267,CA,San Bernardino County,Unincorporated,-114.1576556,34.31514963,
-13096649.02,4163907.563,2972,SCE,,CEC,SUBSTATION,302412,Amargo,33,93516,CA,Kern County,Unincorporated,-117.6491998,35.00019441,
-13122486.8,4165728.337,2973,SCE,,CEC,SUBSTATION,304445,North Muroc,33,93523,CA,Kern County,Unincorporated,-117.8813046,35.01359157,
-13166946.16,4168618.069,2974,SCE,,CEC,SUBSTATION,301750,Windhub,500,93501,CA,Kern County,Unincorporated,-118.2806898,35.03484956,Windhub
-12747993.81,3992517.985,2975,SCE,,CEC,SUBSTATION,309779,North Intake,,92225,CA,Riverside County,Unincorporated,-114.5171768,33.72935002,
-12754148.75,3987379.184,2976,SCE,,CEC,SUBSTATION,307025,Second Ave.,33,92225,CA,Riverside County,Unincorporated,-114.5724676,33.69094936,
-12759858.6,3983301.364,2977,SCE,,CEC,SUBSTATION,303289,Defrain,,92225,CA,Riverside County,Blythe,-114.62376,33.66046487,
-12751760.88,3976724.934,2978,SCE,,CEC,SUBSTATION,306811,Olive Lake,33,92225,CA,Riverside County,Blythe,-114.551017,33.6112788,
-13015539.95,4040564.225,2980,SCE,,CEC,SUBSTATION,304796,Forest Home,33,92339,CA,San Bernardino County,Unincorporated,-116.9205846,34.08755227,
-13046802.85,4060318.118,2981,SCE,,CEC,SUBSTATION,300710,Burnt Mill,33,92407,CA,San Bernardino County,Unincorporated,-117.2014241,34.23438741,
-12964635.09,3999081.309,2983,SCE,,CEC,SUBSTATION,310311,Cathedral City,,92234,CA,Riverside County,Cathedral City,-116.4632985,33.77837071,
-13014626.12,4055113.232,2984,SCE,,CEC,SUBSTATION,307445,Converse Flats,33,92305,CA,San Bernardino County,Unincorporated,-116.9123756,34.1957231,
-13051565.78,3999907.696,2985,SCE,,CEC,SUBSTATION,306871,Gavilan,,92570,CA,Riverside County,Perris,-117.2442102,33.78454091,
-12999983.22,4201188.288,2986,SCE,,CEC,SUBSTATION,302921,Goldstone,,92310,CA,San Bernardino County,Unincorporated,-116.7808362,35.27406611,
-13005384.67,4150709.367,2987,SCE,,CEC,SUBSTATION,301058,Yermo,,92398,CA,San Bernardino County,Unincorporated,-116.8293583,34.9030172,
-12985774.31,4158105.15,2988,SCE,,CEC,SUBSTATION,304541,Harvard,33,92365,CA,San Bernardino County,Unincorporated,-116.6531954,34.95748592,
-12986828.98,4141717.889,2989,SCE,,CEC,SUBSTATION,308719,Cady,,92365,CA,San Bernardino County,Unincorporated,-116.6626696,34.83674776,
-13051985.5,4134828.471,2990,SCE,,CEC,SUBSTATION,302310,Wilde,33,92342,CA,San Bernardino County,Unincorporated,-117.2479806,34.78593491,
-13060440.22,4128674.582,2991,SCE,,CEC,SUBSTATION,308451,Helendale,33,92342,CA,San Bernardino County,Unincorporated,-117.3239307,34.74052045,
-13062106.65,4120767.082,2992,SCE,,CEC,SUBSTATION,300839,Bryman,33,92368,CA,San Bernardino County,Unincorporated,-117.3389005,34.68212804,
-12992707.58,3994806.46,2993,SCE,,CEC,SUBSTATION,300813,Idyllwild,33,92549,CA,Riverside County,Unincorporated,-116.715478,33.74644555,
-13115283.31,4252360.263,2994,SCE,,CEC,SUBSTATION,310309,Inyokern Town,,93527,CA,Kern County,Unincorporated,-117.8165945,35.64848234,
-12959213.51,4342721.882,2995,SCE,,CEC,SUBSTATION,302828,Junction,,92384,CA,Inyo County,Unincorporated,-116.4145957,36.30537221,
-13248206.98,4530314.81,2996,SCE,,CEC,SUBSTATION,300359,Minaret,,93546,CA,Mono County,Mammoth Lakes,-119.0106681,37.65152882,
-12954138.13,4056682.209,2998,SCE,,CEC,SUBSTATION,308192,Nugget,,92284,CA,San Bernardino County,Unincorporated,-116.3690028,34.20738006,
-13243055.16,4528224.904,2999,SCE,,CEC,SUBSTATION,300435,Skiland,,93546,CA,Mono County,Mammoth Lakes,-118.9643886,37.63666324,
-13113471.67,4177127.324,3000,SCE,,CEC,SUBSTATION,308804,Peerless,,93523,CA,Kern County,Unincorporated,-117.8003203,35.09741483,
-13099286.59,4249328.013,3001,SCE,,CEC,SUBSTATION,307820,Ridgecrest,,93555,CA,Kern County,Ridgecrest,-117.6728936,35.62634452,
-12763440.81,3965193.617,3002,SCE,46,CEC,SUBSTATION,301596,Ripley,,92225,CA,Riverside County,Unincorporated,-114.6559396,33.52496664,
-13070642.4,4028700.965,3003,SCE,,CEC,SUBSTATION,301066,Rubidoux,,92509,CA,Riverside County,Jurupa Valley,-117.4155784,33.99924736,
-13035957.63,4056772.368,3004,SCE,,CEC,SUBSTATION,301364,Running Springs,33,92382,CA,San Bernardino County,Unincorporated,-117.1039999,34.20804986,
-12960636.11,3995316.981,3005,SCE,,CEC,SUBSTATION,301385,Thunderbird,,92270,CA,Riverside County,Rancho Mirage,-116.4273751,33.75025882,
-12771150.84,3950996.864,3006,SCE,,CEC,SUBSTATION,300758,Verdant,,92283,CA,Imperial County,Unincorporated,-114.7251999,33.41858521,
-13065611.56,4269508.861,3007,SCE,,CEC,SUBSTATION,301136,Trona,,93562,CA,San Bernardino County,Unincorporated,-117.3703856,35.77356522,
-13093860.56,4077045.963,3008,SCE,,CEC,SUBSTATION,309715,Wrightwood,,92397,CA,San Bernardino County,Unincorporated,-117.6241507,34.35852938,
-13159671.45,3998945.924,3009,SCE,,CEC,SUBSTATION,310344,Arco,66,90813,CA,Los Angeles County,Long Beach,-118.21534,33.77735982,
-13085172.98,4041892.696,3011,SCE,,CEC,SUBSTATION,310245,Forge,,91730,CA,San Bernardino County,Rancho Cucamonga,-117.5461089,34.09743511,
-13214673.42,4039910.871,3012,SCE,,CEC,SUBSTATION,300588,Reclaim,,90265,CA,Los Angeles County,Unincorporated,-118.7094311,34.08269138,
-13052816.81,3973104.865,3013,SCE,,CEC,SUBSTATION,300196,Tenaja,115,92595,CA,Riverside County,Wildomar,-117.2554484,33.5841918,
-13118994.68,3980614.636,3014,SCE,,CEC,SUBSTATION,302943,University,66,92617,CA,Orange County,Irvine,-117.8499344,33.64037384,
-13284988.43,4328866.123,3015,SCE,,CEC,SUBSTATION,305903,Dairymans,66,93274,CA,Tulare County,Tulare,-119.3410815,36.20500203,
-13177300.33,4028865.086,3016,SCE,,CEC,SUBSTATION,306444,Stanhill,,90056,CA,Los Angeles County,Unincorporated,-118.3737029,34.00046963,
-13588504.84,4497606.178,3017,PG&E,,CEC,SUBSTATION,310434,Ames Distribution,115,94043,CA,Santa Clara County,Mountain View,-122.0676159,37.41853023,
-13581685.64,4491810.796,3018,Other,,CEC,SUBSTATION,302135,Applied Materials,,94085,CA,Santa Clara County,Sunnyvale,-122.0063579,37.37717118,
-13619631.84,4570891.696,3019,PG&E,,CEC,SUBSTATION,309938,Barrett,60,94804,CA,Contra Costa County,Richmond,-122.3472345,37.93956363,
-13584243.3,4585313.288,3020,PG&E,,CEC,SUBSTATION,306546,Bay Point,,94520,CA,Contra Costa County,Unincorporated,-122.0293338,38.04166454,
-13310658.03,4310084.34,3021,PG&E,,CEC,SUBSTATION,304599,Boswell Dairy Ave.,60,93212,CA,Kings County,Unincorporated,-119.5716755,36.06874235,
-13472381.07,4609649.549,3022,Other,,CEC,SUBSTATION,309360,Camanche,,95227,CA,San Joaquin County,Unincorporated,-121.0244583,38.21363614,
-13354041.64,4300202.632,3023,PG&E,,CEC,SUBSTATION,306041,Chevron Kettleman,,93239,CA,Kings County,Unincorporated,-119.9613971,35.99695674,
-13596680.52,4924380.059,3024,PG&E,,CEC,SUBSTATION,303314,Coleman Hatchery,,96007,CA,Shasta County,Unincorporated,-122.1410592,40.40095412,
-13498143.74,4566884.426,3026,Other,,CEC,SUBSTATION,309447,Dana,60,95206,CA,San Joaquin County,Stockton,-121.2558883,37.91116804,
-13492844.48,4447975.283,3027,PG&E,,CEC,SUBSTATION,307709,Dinosaur Point,115,93635,CA,Merced County,Unincorporated,-121.2082843,37.06359831,
-13581335.92,4801246.822,3028,Other,,CEC,SUBSTATION,306429,Glenn-Colusa Irrigation,60,95943,CA,Glenn County,Unincorporated,-122.0032163,39.55334858,
-13573595.16,4498616.224,3030,SVP,,CEC,SUBSTATION,304642,Svp,,95134,CA,Santa Clara County,San Jose,-121.9336799,37.42573614,
-13507251.47,4571251.434,3032,Other,,CEC,SUBSTATION,307241,Pacific Ethanol,60,95206,CA,San Joaquin County,Stockton,-121.3377044,37.94211221,
-13356765.8,4522180.911,3033,Other,L2,CEC,SUBSTATION,304504,Saxon Creek,70,95345,CA,Mariposa County,Unincorporated,-119.9858686,37.59365534,
-13477512.97,4671201.389,3034,Other,,CEC,SUBSTATION,300504,Video Products Distribution,,95762,CA,El Dorado County,Unincorporated,-121.0705589,38.64677997,
-13244968.68,4440301.089,3035,PG&E,,CEC,SUBSTATION,301832,Woodchuck,,93664,CA,Fresno County,Unincorporated,-118.981578,37.00856775,
-13539269.12,4547967.587,3036,PG&E,,CEC,SUBSTATION,307226,South Bay 2,,94514,CA,Alameda County,Unincorporated,-121.6253239,37.77697497,
-13483927.37,4803973.994,3037,Other,,CEC,SUBSTATION,309542,Yuba Co Water Agency,115,95941,CA,Butte County,Unincorporated,-121.1281804,39.57223521,
-13020639.12,3872680.266,3038,SDG&E,,CEC,SUBSTATION,309761,Clark Helicopter,,92020,CA,San Diego County,El Cajon,-116.9663913,32.8293907,
-13611747.68,5042070.563,3039,PCORP,,CEC,SUBSTATION,205361,South Dunsmuir,69,96025,CA,Siskiyou County,Unincorporated,-122.2764098,41.2012439,
-13460869.27,4538974.497,3040,Other,,CEC,SUBSTATION,309354,Claus,,95357,CA,Stanislaus County,Riverbank,-120.921046,37.7130938,
-13174119.9,4053679.864,3041,Other,,CEC,SUBSTATION,302820,Unknown,,91505,CA,Los Angeles County,Burbank,-118.3451326,34.18507227,
-13174164.18,4054092.075,3042,Other,,CEC,SUBSTATION,303550,Unknown,,91505,CA,Los Angeles County,Burbank,-118.3455304,34.18813539,
-13190514.86,3953403.865,3046,Other,,CEC,SUBSTATION,307335,Little Harbor,,90704,CA,Los Angeles County,Unincorporated,-118.492411,33.43663094,
-13233646.87,4364331.272,3047,SCE,,CEC,SUBSTATION,303159,Kaweah 2,,93271,CA,Tulare County,Unincorporated,-118.8798725,36.4616516,
-13231655.22,4364807.96,3048,SCE,,CEC,SUBSTATION,300130,Kaweah 1,66,93271,CA,Tulare County,Unincorporated,-118.8619812,36.46509547,
-13228723.06,4367711.556,3049,SCE,,CEC,SUBSTATION,307153,Kaweah 3,66,93271,CA,Tulare County,Unincorporated,-118.8356411,36.48606944,
-13184148.06,4144773.984,3050,SCE,,CEC,SUBSTATION,306225,Whirlwind,500,93560,CA,Kern County,Unincorporated,-118.4352171,34.85927794,Whirlwind
-13032976.5,4024312.625,3051,SCE,,CEC,SUBSTATION,302032,El Casco,,92373,CA,Riverside County,Unincorporated,-117.0772199,33.96655918,El Casco
-13093242.44,4024799.52,3053,SCE,,CEC,SUBSTATION,308755,Kimball,66,91708,CA,San Bernardino County,Chino,-117.618598,33.97018662,
-13037214.8,3967569.436,3054,SCE,,CEC,SUBSTATION,303642,Triton,,92591,CA,Riverside County,Temecula,-117.1152931,33.54275675,
-13365670.54,4677002.084,3057,Other,H11,CEC,SUBSTATION,304062,Km Blue,,96120,CA,Alpine County,Unincorporated,-120.0658613,38.68746574,
-13500996.43,4573941.183,3058,PG&E,,CEC,SUBSTATION,306498,Aurora,,95202,CA,San Joaquin County,Stockton,-121.2815144,37.96116501,
-13508211.65,4572360.077,3059,Other,,CEC,SUBSTATION,303546,Port Of Stockton,60,95203,CA,San Joaquin County,Stockton,-121.3463298,37.94996587,
-13585460.59,4577556.773,3060,PG&E,,CEC,SUBSTATION,303295,Gill,,94520,CA,Contra Costa County,Concord,-122.0402689,37.98676821,
-13625530.49,4548831.605,3061,Other,,CEC,SUBSTATION,310077,Moscone,,94103,CA,San Francisco County,San Francisco,-122.400223,37.78310949,
-13625909.22,4550101.601,3062,Other,,CEC,SUBSTATION,309079,Bank Of America,,94104,CA,San Francisco County,San Francisco,-122.4036251,37.79212554,
-13226486.93,4190394.982,3065,SCE,,CEC,SUBSTATION,309868,Sycamore Grimmway Farm,66,93203,CA,Kern County,Arvin,-118.8155537,35.19487109,
-13274856.16,4056268.521,3066,SCE,,CEC,SUBSTATION,303658,Mcgrath Beach,,93035,CA,Ventura County,Oxnard,-119.2500618,34.20430666,
-13130981.54,4313486.517,3067,SCE,,CEC,SUBSTATION,303468,Coso Little Lake,,93555,CA,Inyo County,Unincorporated,-117.9576142,36.0934423,
-13468864.92,4524355.112,3068,Other,,CEC,SUBSTATION,303827,Crows Landing,69,95358,CA,Stanislaus County,Unincorporated,-120.9928722,37.60912941,
-13489508.16,4505510.126,3069,Other,,CEC,SUBSTATION,303069,Roger,115,95363,CA,Stanislaus County,Patterson,-121.1783135,37.47490036,
-13066150.04,3988846.557,3070,SCE,,CEC,SUBSTATION,307328,Dryden,115,92530,CA,Riverside County,Lake Elsinore,-117.3752229,33.70191633,
-13091042.45,3965361.032,3071,SDG&E,,CEC,SUBSTATION,306862,Rancho Mission Viejo,138,92675,CA,Orange County,Unincorporated,-117.5988352,33.52622036,
-13041840.72,3866010.518,3072,SDG&E,,CEC,SUBSTATION,309076,Friars,,92108,CA,San Diego County,San Diego,-117.1568485,32.77903023,
-13375030.05,4779142.616,3073,Other,,CEC,SUBSTATION,301229,Hobart,,96161,CA,Nevada County,Unincorporated,-120.1499392,39.40007937,
-13385942.61,4818216.414,3074,Other,,CEC,SUBSTATION,308594,Cemetery,60,96118,CA,Sierra County,Unincorporated,-120.2479684,39.67078544,
-12856567.34,3917714.367,3075,IID,,CEC,SUBSTATION,300224,Calipatria,,92233,CA,Imperial County,Calipatria,-115.4925094,33.16867618,
-13063214.49,4028651.168,3082,Other,,CEC,SUBSTATION,303928,Hunter,,92507,CA,Riverside County,Riverside,-117.3488524,33.9988765,
-13061377.27,4025029.345,3083,Other,,CEC,SUBSTATION,306735,University,66,92521,CA,Riverside County,Riverside,-117.3323483,33.9718988,
-13060391.2,4022794.699,3084,Other,,CEC,SUBSTATION,310520,La Colina,66,92507,CA,Riverside County,Riverside,-117.3234903,33.95524943,
-13068017.58,4023099.286,3085,Other,,CEC,SUBSTATION,304195,Plaza,66,92506,CA,Riverside County,Riverside,-117.3919993,33.95751897,
-13067035.83,4022531.333,3086,Other,,CEC,SUBSTATION,301960,Magnolia,66,92506,CA,Riverside County,Riverside,-117.3831801,33.95328698,
-13069466.45,4019640.149,3087,Other,,CEC,SUBSTATION,306923,Casa Blanca,66,92504,CA,Riverside County,Riverside,-117.4050146,33.9317407,
-13060571.94,4015602.827,3088,Other,,CEC,SUBSTATION,309253,Orangecrest,66,92508,CA,Riverside County,Riverside,-117.325114,33.90164381,
