OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,SHAPE_Length
1736,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,49.12217965, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:50+00,{E064C69D-848F-47F2-89C5-40260CAA8429},19.0498957719598
1737,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,35.8409724, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:50+00,{ECC59B85-9E9D-42F3-BC7D-5EFC26CF1D6E},13.8954620824256
1738,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,12,61985.28514498, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:50+00,{C9E3D7ED-73F6-4B1E-A78E-E8550E7C8473},24032.7328359742
1739,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,1,3148.67536762, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:50+00,{9F2EAB6D-1B4E-4D04-9411-820804082899},1222.2023276853
1740,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,7,37701.45936924, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{92DAAECA-B96F-4350-A9FC-87507539EB61},14617.8691862244
1741,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,112.14988237, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{0D50CE81-6FA9-486A-B59C-1F4C4B2E051E},43.5377663391139
1742,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,55.47629384, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{A355C1CA-51C3-43F2-BADA-1651D7872744},21.5226860495476
1743,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,141.87691015, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{878D9003-6C1C-4C02-98BC-D70F9BD09B64},55.0978477083021
1744,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,6,33591.96925907, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{E5F83319-AA38-415C-9B79-7CD7D7FB7183},13032.2739695762
1745,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,167.40761316, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{BEBC20A8-116D-4A78-8E59-F1E43BD684BE},65.0218038219653
1746,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,2,8732.66296605, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{07BDBFBB-AAD1-4554-9D30-1EC3F022BCF1},3391.793300945
1747,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,66.23258924, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{01F3B93D-1767-400C-85A9-177DD0986F26},25.7260170309005
1748,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,2,12402.25566936, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{251C2043-CB16-4309-AA90-C615F46AC99F},4813.29818707186
1749,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,1,3455.04350248, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{63D6067F-EFA3-4747-998A-6A157A7DC688},1338.30805762326
1750,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,1535.44698131, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{C4F08EEC-F172-4444-98EB-3F440FAB43A7},597.935446911787
1751,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,3,17375.09093196, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{73EB780A-D56F-4936-B0F3-4DE22C8089FD},6764.09191415743
1752,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,274.11743024, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{E91403E0-1DF7-49D7-A034-E49BAB2630A4},106.565055430168
1753,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,302.95181441, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{D39CCA16-9731-4612-B331-EB88E45C3692},117.858820205751
1754,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,17,88987.71777395, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{646E92D5-CB63-4568-9517-C0754AF5B811},34612.8492332635
1755,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,50.00016447, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{F61579F7-8FB5-4A30-8B79-F5489E89ECC5},19.4243287733782
1756,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,46.05645207, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{41DE9CA1-6349-4AB4-A3B0-D1559E478549},17.8931308056022
1757,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,0,123.38655329, , , , , ,Digital Globe, ,DWHITEHORN,2009/04/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{B49E70DC-7D91-4FB0-983D-2AA00946D62C},47.8914658676979
1758,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,341.71237393, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{F0F21CB8-CC7D-4085-96A0-5DBF4E6472B0},131.760253602702
1759,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,60,319045.87263687, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{E1749A41-48F0-41C8-B611-00BF1927654B},122947.401201131
1760,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1432.3955792, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{9E1A7E75-9DA3-4EA4-9BC1-CB6729B0BB58},549.453219473936
1761,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1368.10433525, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{2CCF2893-70CB-40B4-871D-9319051A9406},524.808126461731
1762,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,295.04404362, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{FC19F131-33E1-4F1F-8DE2-C4A7BA4BF3F3},113.843878232551
1763,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,38,200136.12436654, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{607918AA-65BF-4937-B84B-4C0ECD85E657},77329.4049026531
1764,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,435.38127471, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{8B4E2F30-1BB8-4A71-9C02-4EFF692CB6B8},168.40905955187
1765,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,191.71348481, , , , , ,Digital Globe, ,"FTHONG, MTUCK",2009/01/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{14BE2B67-ECF0-40B5-B3B9-78B44AE260FA},74.2353186548133
1766,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,1110.26600982, , , , , ,NAIP, ,DWHITEHORN,2009/12/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{10423E37-D1EA-43C9-86BA-B66BA73D282C},423.234802270476
1767,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,571.89362286, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{EA57B42E-9735-418D-BCBA-89579E2213FC},216.304020197587
1768,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,26,135629.19091672, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{A9627BC6-A0A1-437D-94CB-846CF59E8DA3},87124.9147183058
1769,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,600.72215396, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{2A4B5D58-99AE-479B-BD1F-0B29C4D20312},228.213539676571
1770,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,1,2675.15702642, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{F421EF78-7211-4E3A-B924-3BCBF4668466},1018.43884995861
1771,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,1325.4762413, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{62244F55-2CF9-489A-A306-E117B66A385B},504.150899425607
1772,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,1,2922.6198885, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{776718F0-5811-4D3A-A45F-E17AED36AD31},1111.52066514463
1773,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,909.13402323, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{1E96AD39-504D-41CF-B291-8CB8B865E25B},345.771384413001
1774,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,194.57813395, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{EACCE07C-2DB5-4D4B-91C7-8C664644063E},74.1664088889103
1775,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,6,31903.15125426, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{D0594BBA-04DF-47AF-B96B-2102F6EEFB3A},12155.9036422615
1776,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,44,232705.87806403, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{37F20545-617A-471C-94C1-80E6201B615E},88635.4056834912
1777,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,230.92413488, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{0F81590F-9801-4109-AB2D-A1D4BD57AB32},87.9876858197848
1778,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,500.84741055, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{6C625A4A-3182-4EBE-B93D-3690C28DE62E},190.833675846871
1779,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,695.78898972, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{922A856A-C1D1-42EF-9831-FC2FB49AA209},265.146013154335
1780,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1066.01944578, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{C232EF3C-9291-4C7B-8A17-8B76BD0A05BA},406.389761153832
1781,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,1,3867.7797313, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{1F4E0F81-E428-4F68-963B-53BC93357A12},1475.00962130654
1782,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,649.75380838, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{BCF4BE35-63C2-4250-9D60-FC63113BD1E5},247.8751909982
1783,PG&E 115kV,115,115,PG&E,Operational,Single,OH,PG&E_115kV,9,48412.05927367, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{48544A1E-90C4-4506-8D63-F763AF5DFE72},18445.4022938501
1784,PG&E 115kV,115,115,PG&E,Operational,Double,OH,PG&E_115kV,4,20696.27293413, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{8A24CC16-AAE3-4BCD-83F0-E4431228710F},7883.72413589525
1785,PG&E 115kV,115,115,PG&E,Operational,Single,OH,PG&E_115kV,18,94557.15281917, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{15328F5E-87F2-4306-9FAF-DFFC472EE6C6},36114.5988837596
1786,PG&E 115kV,115,115,PG&E,Operational,Single,OH,PG&E_115kV,1,5365.81816097, , , , , ,Digital Globe, ,MTUCK,2008/10/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:51+00,{6C2FDB48-FE15-470A-8735-B91DC8C53A50},2043.96433750109
1787,PG&E 115kV,115,115,PG&E,Operational,Single,OH,PG&E_115kV,0,291.09611221, , , , , ,Digital Globe, ,DWHITEHORN,2009/01/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{29E036E9-E33F-4549-9152-2655527C04DB},108.294341144537
1788,PG&E 115kV,115,115,PG&E,Operational,Single,OH,PG&E_115kV,0,293.54165997, , , , , ,Digital Globe, ,DWHITEHORN,2009/01/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{59A8E69C-635E-4DD3-9AAB-C65645D564EF},109.206846349946
1789,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,16,84256.81141972, , , , , ,Digital Globe, ,"FTHONG; MTUCK",2009/01/30 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{733B042E-D9AA-4F7B-B7BC-0B287DEC326E},32790.4183958511
1790,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,9,45828.04990655, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{26A8D1DC-00D5-4A2F-8AA3-CD9867C635EF},17793.2420736381
1791,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,2632.26049418, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{DA7F69CE-653A-42E1-B642-D3124C1D1E1A},1021.52613103926
1792,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,2632.63501426, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{AD029287-E390-4B8E-B873-E9C4D75B24ED},1021.67096758161
1793,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,5,27224.11328864, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{A0084447-F84B-499B-9BB0-AB8C475F241A},10557.480324092
1794,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,688.09719049, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{D2B59D5B-D8B0-4F31-A7B0-305E45950875},268.141260033893
1795,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,686.89733945, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{FD3D2CA7-1554-4876-9E0C-AFEE09941746},267.715739265591
1796,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,6.94786909, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{F7D56E2F-8451-48DF-804B-38B0AD74B3E4},2.70617470556136
1797,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,604.24358141, , , , , ,Digital Globe, ,FTHONG,2009/02/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{545F4CB1-6CE4-4BFE-A1B9-65AD5B97B991},235.5060856769
1798,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,4,21408.79053657, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{746381A9-FCF1-4861-9BE7-2339BD711E36},8289.68092817189
1799,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,2139.93500891, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{8E35C2B3-DA06-4117-BC08-BDA5F85D4400},828.276892930316
1800,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,2141.36925606, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{5084D762-FEF2-4C91-AFA5-A50985547CC9},828.830861908242
1801,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,3,13908.17723837, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{36541DB6-43D3-4107-9F7B-7BA007F0AA6F},5381.75088697535
1802,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,3,14065.40470093, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{4B28D41F-4F37-4717-B18A-AB96034D2E01},5436.17501747842
1803,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,979.29517526, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{59038DCC-C647-441C-A1C1-F9D7821B7ECD},378.484457151279
1804,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,951.66097569, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:53+00,{26ACBA8D-D58B-41C9-A83C-627EE30B1B74},367.810389534302
1805,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,84.72346684, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{E4122148-339C-4278-9E08-AEBAA26C2D7D},32.7578418383267
1806,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,47.81871209, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{2570770F-50DD-49AE-B632-9806F6CE9793},18.4987632688141
1807,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,75.10682128, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{0923336B-923A-457D-8CC2-65874C9907FD},29.0502435121164
1808,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,53.73854268, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{6EED773D-3399-49F7-8D0C-FD6426F9FF74},20.7890787809473
1809,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,2160.71547053, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{06EEBAEC-8B3D-4699-84C3-0FCAD323BE88},835.851781461449
1810,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,804.10806829, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{11053786-A25D-4D2B-B0A3-93AFFD460BFD},310.864488736234
1811,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,649.14323709, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{C3946216-23CC-42AD-BC7B-97F9315F76DC},250.935857441772
1812,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1969.85474477, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{504EEFA7-E277-4908-9576-210120F9347D},761.961012523167
1813,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1971.75482974, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{FF17AD5C-C1A6-4B20-9D43-82435F0F22CB},762.694554178609
1814,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,8,40616.00760666, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{6F474EEC-429C-4E5D-B99A-1C9BC567083F},15697.5326903242
1815,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1905.87247068, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{334FDB5F-27BA-4FA3-8890-F40837E52059},736.071780135464
1816,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,0,1908.11320705, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{6D7DC09F-E5DC-47BB-8FF8-6EA13F3E2383},736.936103025573
1817,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,8,42689.52385808, , , , , ,Digital Globe, ,"MTUCK; DWHITEHORN",2008/12/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{237BF3E2-019D-40E3-BE82-E90F191C4F7D},16475.2947456242
1818,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,792.80425132, , , , , ,Digital Globe, ,MTUCK,2008/10/31 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{190AD23D-6FF3-4EE4-99D6-A49FCF90184A},299.769053588286
1819,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,1324.40447201, , , , , ,Digital Globe, ,MTUCK,2008/10/31 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{6E9DA254-D480-48AA-BDB9-0B71CD71B319},500.255117042356
1820,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,14,75448.2526079, , , , , ,Digital Globe, ,MTUCK,2008/10/31 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{C476EFC0-CBCD-4843-93E3-590B5CF53B8B},28511.5613271158
1821,PG&E 230kV,230,230,PG&E,Operational,Double,OH,PG&E_230kV,68,361318.20145264, , , , , ,Digital Globe, ,"TDAVID; DWHITEHORN",2008/12/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{0F7C93E5-A101-4F71-A4D5-DDB35B40474B},135868.659467897
1822,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,623.9160136, , , , , ,Digital Globe, ,"TDAVID; DWHITEHORN",2008/12/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{74AE5FE4-1320-43D4-87CC-B974A898C258},235.905905022816
1823,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,1293.13716508, , , , , ,Digital Globe, ,DWHITEHORN,2009/03/27 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{A2EB2A04-CF1C-43ED-B87B-D6EDF0136CC5},500.367049600598
1824,PG&E 230kV,230,230,PG&E,Operational,Single,OH,PG&E_230kV,0,1742.69254932, , , , , ,Digital Globe, ,DWHITEHORN,2009/03/27 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:54+00,{B2537715-5451-4CD4-B503-23D8C95AB2AB},673.294028160196
